0,0,0.0724287
0,0.1,0.0781246
0,0.2,0.0838578
0,0.3,0.0895733
0,0.4,0.0952121
0,0.5,0.100713
0,0.6,0.106012
0,0.7,0.111047
0,0.8,0.115754
0,0.9,0.120073
0,1,0.123946
0,1.1,0.12732
0,1.2,0.130149
0,1.3,0.132393
0,1.4,0.13402
0,1.5,0.135005
0,1.6,0.135335
0,1.7,0.135005
0,1.8,0.13402
0,1.9,0.132393
0,2,0.130149
0,2.1,0.12732
0,2.2,0.123946
0,2.3,0.120073
0,2.4,0.115754
0,2.5,0.111047
0,2.6,0.106012
0,2.7,0.100713
0,2.8,0.0952121
0,2.9,0.0895733
0,3,0.0838579
0,3.1,0.0781246
0,3.2,0.0724287
0,3.3,0.066821
0,3.4,0.0613471
0,3.5,0.0560472
0,3.6,0.0509556
0,3.7,0.046101
0,3.8,0.0415056
0,3.9,0.0371862
0,4,0.033154
0,4.1,0.029415
0,4.2,0.0259706
0,4.3,0.0228177
0,4.4,0.01995
0,4.5,0.0173577
0,4.6,0.0150286
0,4.7,0.0129487
0,4.8,0.0111023
0,4.9,0.00947274
0,5,0.00804302
0.1,0,0.0772972
0.1,0.1,0.0834493
0.1,0.2,0.089652
0.1,0.3,0.0958466
0.1,0.4,0.10197
0.1,0.5,0.107956
0.1,0.6,0.113737
0.1,0.7,0.119243
0.1,0.8,0.124407
0.1,0.9,0.129162
0.1,1,0.133445
0.1,1.1,0.137199
0.1,1.2,0.140371
0.1,1.3,0.142917
0.1,1.4,0.144799
0.1,1.5,0.145992
0.1,1.6,0.146478
0.1,1.7,0.146249
0.1,1.8,0.14531
0.1,1.9,0.143672
0.1,2,0.141362
0.1,2.1,0.13841
0.1,2.2,0.13486
0.1,2.3,0.130761
0.1,2.4,0.126169
0.1,2.5,0.121145
0.1,2.6,0.115754
0.1,2.7,0.110064
0.1,2.8,0.104144
0.1,2.9,0.0980627
0.1,3,0.0918863
0.1,3.1,0.0856794
0.1,3.2,0.0795026
0.1,3.3,0.0734117
